11	R	1442
10	J	1447
11	J	1447
10	R	1447
9	R	1447
9	J	1452
7	R	1452
7	J	1457
11	R	1457
11	J	1462
9	R	1462
9	J	1467
7	R	1467
7	J	1472
11	R	1472
11	J	1477
9	R	1477
9	J	1482
7	R	1482
7	J	1487
11	R	1487
11	J	1492
9	R	1492
9	J	1497
7	R	1497
7	J	1502
11	R	1502
11	J	1507
9	R	1507
9	J	1512
7	R	1512
7	J	1517
11	R	1517
11	J	1522
9	R	1522
9	J	1527
7	R	1527
7	J	1532
11	R	1532
11	J	1537
9	R	1537
8	J	1542
9	J	1542
8	R	1542
7	R	1542
7	J	1547
11	R	1547
10	J	1552
11	J	1552
10	R	1552
9	R	1552
9	J	1557
7	R	1557
7	J	1562
11	R	1562
11	J	1567
9	R	1567
9	J	1572
7	R	1572
7	J	1577
11	R	1577
11	J	1582
9	R	1582
9	J	1587
7	R	1587
7	J	1592
11	R	1592
11	J	1597
9	R	1597
9	J	1602
7	R	1602
7	J	1607
11	R	1607
11	J	1612
9	R	1612
9	J	1617
7	R	1617
7	J	1622
11	R	1622
11	J	1627
9	R	1627
9	J	1632
7	R	1632
7	J	1637
11	R	1637
11	J	1642
9	R	1642
8	J	1647
9	J	1647
8	R	1647
7	R	1647
7	J	1652
11	R	1652
10	J	1657
11	J	1657
10	R	1657
9	R	1657
9	J	1662
7	R	1662
7	J	1667
11	R	1667
11	J	1672
9	R	1672
9	J	1677
7	R	1677
7	J	1682
11	R	1682
11	J	1687
9	R	1687
9	J	1692
7	R	1692
7	J	1697
11	R	1697
11	J	1702
9	R	1702
9	J	1707
7	R	1707
7	J	1712
11	R	1712
11	J	1717
9	R	1717
9	J	1722
7	R	1722
7	J	1727
11	R	1727
11	J	1732
9	R	1732
9	J	1737
7	R	1737
7	J	1742
11	R	1742
11	J	1747
9	R	1747
8	J	1752
9	J	1752
8	R	1752
7	R	1752
7	J	1757
11	R	1757
10	J	1762
11	J	1762
10	R	1762
9	R	1762
9	J	1767
7	R	1767
7	J	1772
11	R	1772
11	J	1777
9	R	1777
9	J	1782
7	R	1782
7	J	1787
11	R	1787
11	J	1792
9	R	1792
9	J	1797
7	R	1797
7	J	1802
11	R	1802
11	J	1807
9	R	1807
9	J	1812
7	R	1812
7	J	1817
11	R	1817
11	J	1822
9	R	1822
9	J	1827
7	R	1827
7	J	1832
11	R	1832
11	J	1837
9	R	1837
9	J	1842
7	R	1842
7	J	1847
11	R	1847
11	J	1852
9	R	1852
8	J	1857
9	J	1857
8	R	1857
7	R	1857
7	J	1862
11	R	1862
10	J	1867
11	J	1867
10	R	1867
9	R	1867
9	J	1872
7	R	1872
7	J	1877
11	R	1877
11	J	1882
9	R	1882
9	J	1887
7	R	1887
7	J	1892
11	R	1892
11	J	1897
9	R	1897
9	J	1902
7	R	1902
7	J	1907
11	R	1907
11	J	1912
9	R	1912
9	J	1917
7	R	1917
7	J	1922
11	R	1922
11	J	1927
9	R	1927
9	J	1932
7	R	1932
7	J	1937
11	R	1937
11	J	1942
9	R	1942
9	J	1947
7	R	1947
7	J	1952
11	R	1952
11	J	1957
9	R	1957
8	J	1962
9	J	1962
8	R	1962
7	R	1962
7	J	1967
11	R	1967
10	J	1972
11	J	1972
10	R	1972
9	R	1972
9	J	1977
7	R	1977
7	J	1982
11	R	1982
11	J	1987
9	R	1987
9	J	1992
7	R	1992
7	J	1997
11	R	1997
11	J	2002
9	R	2002
9	J	2007
7	R	2007
7	J	2012
11	R	2012
11	J	2017
9	R	2017
9	J	2022
7	R	2022
7	J	2027
11	R	2027
11	J	2032
9	R	2032
9	J	2037
7	R	2037
7	J	2042
11	R	2042
11	J	2047
9	R	2047
9	J	2052
7	R	2052
7	J	2057
11	R	2057
11	J	2062
9	R	2062
8	J	2067
9	J	2067
8	R	2067
7	R	2067
7	J	2072
11	R	2072
10	J	2077
11	J	2077
10	R	2077
9	R	2077
9	J	2082
7	R	2082
7	J	2087
11	R	2087
11	J	2092
9	R	2092
9	J	2097
7	R	2097
7	J	2102
11	R	2102
11	J	2107
9	R	2107
9	J	2112
7	R	2112
7	J	2117
11	R	2117
11	J	2122
9	R	2122
9	J	2127
7	R	2127
7	J	2132
11	R	2132
11	J	2137
9	R	2137
9	J	2142
7	R	2142
7	J	2147
11	R	2147
11	J	2152
9	R	2152
9	J	2157
7	R	2157
7	J	2162
11	R	2162
11	J	2167
9	R	2167
8	J	2172
9	J	2172
8	R	2172
8	E	2172
6	J	2172
6	R	2172
6	W	2173
7	R	2173
10	J	2178
7	J	2178
10	R	2178
10	E	2178
6	J	2178
6	R	2178
6	W	2179
11	R	2179
11	J	2184
9	R	2184
9	J	2189
7	R	2189
7	J	2194
11	R	2194
11	J	2199
9	R	2199
9	J	2204
7	R	2204
7	J	2209
11	R	2209
11	J	2214
9	R	2214
9	J	2219
7	R	2219
7	J	2224
11	R	2224
11	J	2229
9	R	2229
9	J	2234
7	R	2234
7	J	2239
11	R	2239
11	J	2244
9	R	2244
9	J	2249
7	R	2249
7	J	2254
11	R	2254
11	J	2259
9	R	2259
9	J	2264
7	R	2264
7	J	2269
11	R	2269
11	J	2274
9	R	2274
9	J	2279
7	R	2279
7	J	2284
11	R	2284
11	J	2289
9	R	2289
9	J	2294
7	R	2294
7	J	2299
11	R	2299
11	J	2304
9	R	2304
9	J	2309
7	R	2309
7	J	2314
11	R	2314
11	J	2319
9	R	2319
9	J	2324
7	R	2324
7	J	2329
11	R	2329
11	J	2334
9	R	2334
9	J	2339
7	R	2339
7	J	2344
11	R	2344
11	J	2349
9	R	2349
9	J	2354
7	R	2354
7	J	2359
11	R	2359
11	J	2364
9	R	2364
9	J	2369
7	R	2369
7	J	2374
11	R	2374
11	J	2379
9	R	2379
9	J	2384
7	R	2384
7	J	2389
11	R	2389
11	J	2394
9	R	2394
9	J	2399
7	R	2399
7	J	2404
11	R	2404
11	J	2409
9	R	2409
9	J	2414
7	R	2414
7	J	2419
11	R	2419
11	J	2424
9	R	2424
9	J	2429
7	R	2429
7	J	2434
11	R	2434
11	J	2439
9	R	2439
9	J	2444
7	R	2444
7	J	2449
11	R	2449
11	J	2454
9	R	2454
9	J	2459
7	R	2459
7	J	2464
11	R	2464
11	J	2469
9	R	2469
9	J	2474
7	R	2474
7	J	2479
11	R	2479
11	J	2484
9	R	2484
9	J	2489
7	R	2489
7	J	2494
11	R	2494
11	J	2499
9	R	2499
9	J	2504
7	R	2504
7	J	2509
11	R	2509
11	J	2514
9	R	2514
9	J	2519
7	R	2519
7	J	2524
11	R	2524
11	J	2529
9	R	2529
9	J	2534
7	R	2534
7	J	2539
11	R	2539
11	J	2544
9	R	2544
9	J	2549
7	R	2549
7	J	2554
11	R	2554
11	J	2559
9	R	2559
9	J	2564
7	R	2564
7	J	2569
11	R	2569
11	J	2574
9	R	2574
9	J	2579
7	R	2579
7	J	2584
11	R	2584
11	J	2589
9	R	2589
9	J	2594
7	R	2594
7	J	2599
11	R	2599
11	J	2604
9	R	2604
9	J	2609
7	R	2609
7	J	2614
11	R	2614
11	J	2619
9	R	2619
9	J	2624
7	R	2624
7	J	2629
11	R	2629
11	J	2634
9	R	2634
9	J	2639
7	R	2639
7	J	2644
11	R	2644
11	J	2649
9	R	2649
9	J	2654
7	R	2654
7	J	2659
11	R	2659
11	J	2664
9	R	2664
9	J	2669
7	R	2669
7	J	2674
11	R	2674
11	J	2679
9	R	2679
9	J	2684
7	R	2684
7	J	2689
11	R	2689
11	J	2694
9	R	2694
9	J	2699
7	R	2699
7	J	2704
11	R	2704
11	J	2709
9	R	2709
9	J	2714
7	R	2714
7	J	2719
11	R	2719
11	J	2724
9	R	2724
9	J	2729
7	R	2729
7	J	2734
11	R	2734
11	J	2739
9	R	2739
9	J	2744
7	R	2744
7	J	2749
11	R	2749
11	J	2754
9	R	2754
9	J	2759
7	R	2759
7	J	2764
11	R	2764
11	J	2769
9	R	2769
9	J	2774
7	R	2774
7	J	2779
11	R	2779
11	J	2784
9	R	2784
9	J	2789
7	R	2789
7	J	2794
11	R	2794
11	J	2799
9	R	2799
9	J	2804
7	R	2804
7	J	2809
11	R	2809
11	J	2814
9	R	2814
9	J	2819
7	R	2819
7	J	2824
11	R	2824
11	J	2829
9	R	2829
9	J	2834
7	R	2834
7	J	2839
11	R	2839
11	J	2844
9	R	2844
9	J	2849
7	R	2849
7	J	2854
11	R	2854
11	J	2859
9	R	2859
9	J	2864
7	R	2864
7	J	2869
11	R	2869
11	J	2874
9	R	2874
9	J	2879
7	R	2879
7	J	2884
11	R	2884
11	J	2889
9	R	2889
9	J	2894
7	R	2894
7	J	2899
11	R	2899
11	J	2904
9	R	2904
9	J	2909
7	R	2909
7	J	2914
11	R	2914
11	J	2919
9	R	2919
9	J	2924
7	R	2924
7	J	2929
11	R	2929
11	J	2934
9	R	2934
9	J	2939
7	R	2939
7	J	2944
11	R	2944
11	J	2949
9	R	2949
9	J	2954
7	R	2954
7	J	2959
11	R	2959
11	J	2964
9	R	2964
9	J	2969
7	R	2969
7	J	2974
11	R	2974
11	J	2979
9	R	2979
9	J	2984
7	R	2984
7	J	2989
11	R	2989
11	J	2994
9	R	2994
9	J	2999
7	R	2999
7	J	3004
11	R	3004
11	J	3009
9	R	3009
9	J	3014
7	R	3014
7	J	3019
11	R	3019
11	J	3024
9	R	3024
9	J	3029
7	R	3029
7	J	3034
11	R	3034
11	J	3039
9	R	3039
9	J	3044
7	R	3044
7	J	3049
11	R	3049
11	J	3054
9	R	3054
9	J	3059
7	R	3059
7	J	3064
11	R	3064
11	J	3069
9	R	3069
3	J	3074
9	J	3074
3	R	3074
7	R	3077
7	J	3082
11	R	3082
11	J	3087
9	R	3087
9	J	3092
7	R	3092
7	J	3097
11	R	3097
11	J	3102
9	R	3102
9	J	3107
7	R	3107
7	J	3112
11	R	3112
11	J	3117
9	R	3117
9	J	3122
7	R	3122
7	J	3127
11	R	3127
11	J	3132
9	R	3132
9	J	3137
7	R	3137
7	J	3142
11	R	3142
11	J	3147
9	R	3147
9	J	3152
7	R	3152
7	J	3157
11	R	3157
11	J	3162
9	R	3162
9	J	3167
7	R	3167
7	J	3172
11	R	3172
11	J	3177
9	R	3177
9	J	3182
7	R	3182
7	J	3187
11	R	3187
11	J	3192
9	R	3192
9	J	3197
7	R	3197
7	J	3202
11	R	3202
11	J	3207
9	R	3207
9	J	3212
7	R	3212
7	J	3217
11	R	3217
11	J	3222
9	R	3222
9	J	3227
7	R	3227
7	J	3232
11	R	3232
11	J	3237
9	R	3237
9	J	3242
7	R	3242
7	J	3247
11	R	3247
11	J	3252
9	R	3252
9	J	3257
7	R	3257
7	J	3262
11	R	3262
11	J	3267
9	R	3267
9	J	3272
7	R	3272
7	J	3277
11	R	3277
11	J	3282
9	R	3282
9	J	3287
7	R	3287
7	J	3292
11	R	3292
11	J	3297
9	R	3297
9	J	3302
7	R	3302
7	J	3307
11	R	3307
11	J	3312
9	R	3312
9	J	3317
7	R	3317
7	J	3322
11	R	3322
11	J	3327
9	R	3327
9	J	3332
7	R	3332
7	J	3337
11	R	3337
11	J	3342
9	R	3342
9	J	3347
7	R	3347
7	J	3352
11	R	3352
11	J	3357
9	R	3357
9	J	3362
7	R	3362
7	J	3367
11	R	3367
11	J	3372
9	R	3372
9	J	3377
7	R	3377
7	J	3382
11	R	3382
11	J	3387
9	R	3387
9	J	3392
7	R	3392
7	J	3397
11	R	3397
11	J	3402
9	R	3402
9	J	3407
7	R	3407
7	J	3412
11	R	3412
11	J	3417
9	R	3417
9	J	3422
7	R	3422
7	J	3427
11	R	3427
11	J	3432
9	R	3432
9	J	3437
7	R	3437
7	J	3442
11	R	3442
11	J	3447
9	R	3447
9	J	3452
7	R	3452
7	J	3457
11	R	3457
11	J	3462
9	R	3462
9	J	3467
7	R	3467
7	J	3472
11	R	3472
11	J	3477
9	R	3477
9	J	3482
7	R	3482
7	J	3487
11	R	3487
11	J	3492
9	R	3492
9	J	3497
7	R	3497
7	J	3502
11	R	3502
11	J	3507
9	R	3507
9	J	3512
7	R	3512
7	J	3517
11	R	3517
11	J	3522
9	R	3522
9	J	3527
7	R	3527
7	J	3532
11	R	3532
11	J	3537
9	R	3537
9	J	3542
7	R	3542
7	J	3547
11	R	3547
11	J	3552
9	R	3552
9	J	3557
7	R	3557
7	J	3562
11	R	3562
11	J	3567
9	R	3567
9	J	3572
7	R	3572
7	J	3577
11	R	3577
11	J	3582
9	R	3582
9	J	3587
7	R	3587
7	J	3592
11	R	3592
11	J	3597
9	R	3597
9	J	3602
7	R	3602
7	J	3607
11	R	3607
11	J	3612
9	R	3612
9	J	3617
7	R	3617
7	J	3622
11	R	3622
11	J	3627
9	R	3627
9	J	3632
7	R	3632
7	J	3637
11	R	3637
11	J	3642
9	R	3642
9	J	3647
7	R	3647
7	J	3652
11	R	3652
11	J	3657
9	R	3657
9	J	3662
7	R	3662
7	J	3667
11	R	3667
11	J	3672
9	R	3672
9	J	3677
7	R	3677
7	J	3682
11	R	3682
11	J	3687
9	R	3687
9	J	3692
7	R	3692
7	J	3697
11	R	3697
11	J	3702
9	R	3702
9	J	3707
7	R	3707
7	J	3712
11	R	3712
11	J	3717
9	R	3717
9	J	3722
7	R	3722
7	J	3727
11	R	3727
11	J	3732
9	R	3732
9	J	3737
7	R	3737
7	J	3742
11	R	3742
11	J	3747
9	R	3747
9	J	3752
7	R	3752
7	J	3757
11	R	3757
11	J	3762
9	R	3762
9	J	3767
7	R	3767
7	J	3772
11	R	3772
11	J	3777
9	R	3777
9	J	3782
7	R	3782
7	J	3787
11	R	3787
11	J	3792
9	R	3792
9	J	3797
7	R	3797
7	J	3802
11	R	3802
11	J	3807
9	R	3807
9	J	3812
7	R	3812
7	J	3817
11	R	3817
11	J	3822
9	R	3822
9	J	3827
7	R	3827
7	J	3832
11	R	3832
11	J	3837
9	R	3837
9	J	3842
7	R	3842
7	J	3847
11	R	3847
11	J	3852
9	R	3852
9	J	3857
7	R	3857
7	J	3862
11	R	3862
11	J	3867
9	R	3867
9	J	3872
7	R	3872
7	J	3877
11	R	3877
11	J	3882
9	R	3882
9	J	3887
7	R	3887
7	J	3892
11	R	3892
11	J	3897
9	R	3897
9	J	3902
7	R	3902
7	J	3907
11	R	3907
11	J	3912
9	R	3912
9	J	3917
7	R	3917
7	J	3922
11	R	3922
11	J	3927
9	R	3927
9	J	3932
7	R	3932
7	E	3932
6	J	3932
6	R	3932
6	W	3933
11	R	3933
11	E	3933
6	J	3933
6	R	3933
6	W	3934
9	R	3934
9	E	3934
6	J	3934
6	R	3935
6	E	3935
4	J	3936
4	R	3936
12	N	3936
12	J	3937
4	W	3937
12	R	3937
4	J	3940
12	E	3941
4	R	3941
4	W	3941
0	R	3941
3	J	6075
3	R	6075
0	R	6078
3	J	9076
3	R	9076
